Rank,Name,Worldwide Box Office,Movies,Average
2443,Delbert Mann,"$22,148,927",3,"$7,382,976"
2444,Alfonso Gomez-Rejon,"$22,135,935",4,"$5,533,984"
2445,Jeremy Leven,"$22,124,036",2,"$11,062,018"
2446,Stefan Ruzowitzky,"$22,122,107",6,"$3,687,018"
2447,Gordon Parks,"$22,121,618",3,"$7,373,873"
2448,Franck Dubosc,"$22,117,346",2,"$11,058,673"
2449,Bowen Han,"$22,114,909",1,"$22,114,909"
2450,Reggie Rock Blythewood,"$22,105,310",1,"$22,105,310"
2451,Charles E. Bastien,"$22,098,272",8,"$2,762,284"
2452,Sam Akina,"$22,089,631",3,"$7,363,210"
2453,William Lustig,"$22,077,887",6,"$3,679,648"
2454,Gaz Alazraki,"$22,073,311",2,"$11,036,656"
2455,Cheng Zhonghao,"$22,070,284",2,"$11,035,142"
2456,Ann Hui,"$22,014,720",4,"$5,503,680"
2457,James Hawes,"$22,012,968",2,"$11,006,484"
2458,Kim Hyung-Joo,"$21,920,589",2,"$10,960,295"
2459,Bruce Malmuth,"$21,915,505",2,"$10,957,753"
2460,Nick Hurran,"$21,911,585",3,"$7,303,862"
2461,Jun'ichi Ishikawa,"$21,876,984",2,"$10,938,492"
2462,Roger Mitchell,"$21,842,468",2,"$10,921,234"
2463,James Toback,"$21,814,005",6,"$3,635,668"
2464,Rosalind Ross,"$21,799,053",1,"$21,799,053"
2465,Han Jaerim,"$21,775,622",2,"$10,887,811"
2466,Siva Koratala,"$21,763,650",3,"$7,254,550"
2467,Martin Davidson,"$21,712,845",3,"$7,237,615"
2468,Ray Kellogg,"$21,707,027",1,"$21,707,027"
2469,Robert M. Young,"$21,674,069",6,"$3,612,345"
2470,Tommy Lee Jones,"$21,672,045",2,"$10,836,023"
2471,Jamel Aattache,"$21,671,727",7,"$3,095,961"
2472,Peter Kosminsky,"$21,657,770",2,"$10,828,885"
2473,Lynne Ramsay,"$21,656,564",2,"$10,828,282"
2474,Jean-Claude Van Damme,"$21,607,190",1,"$21,607,190"
2475,Jeff Lowell,"$21,596,074",1,"$21,596,074"
2476,Maksim Sveshnikov,"$21,593,623",4,"$5,398,406"
2477,Joachim Roenning,"$21,572,102",1,"$21,572,102"
2478,Clovis Cornillac,"$21,568,424",4,"$5,392,106"
2479,Franc. Reyes,"$21,554,321",3,"$7,184,774"
2480,Ravi Udyawar,"$21,535,056",1,"$21,535,056"
2481,Na Hyun (나현),"$21,522,551",2,"$10,761,276"
2482,Mark Palansky,"$21,445,378",3,"$7,148,459"
2483,Jean Pierre Ameris,"$21,440,277",7,"$3,062,897"
2484,Rick Famuyiwa,"$21,410,546",2,"$10,705,273"
2485,Robert Resnikoff,"$21,365,321",1,"$21,365,321"
2486,Matt Ross,"$21,359,103",2,"$10,679,552"
2487,Ritesh Batra,"$21,345,529",4,"$5,336,382"
2488,Louis Malle,"$21,313,582",12,"$1,776,132"
2489,Franck Magnier,"$21,294,536",2,"$10,647,268"
2490,Federico Fellini,"$21,262,802",21,"$1,012,514"
2491,Han-Gyul Kim,"$21,253,248",2,"$10,626,624"
2492,Ji-Young Chung,"$21,244,286",2,"$10,622,143"
2493,Caner Alper,"$21,204,126",2,"$10,602,063"
2494,Barnet Kellman,"$21,202,099",1,"$21,202,099"
2495,Chris Robinson,"$21,170,563",3,"$7,056,854"
2496,Mehmet Binay,"$21,168,216",1,"$21,168,216"
2497,Thomas K. Avildsen,"$21,134,374",1,"$21,134,374"
2498,Anthony Maras,"$21,132,855",2,"$10,566,428"
2499,Bill Kroyer,"$21,111,825",1,"$21,111,825"
2500,Daniele Luchetti,"$21,099,530",7,"$3,014,219"
2501,Yoona Eom,"$21,099,312",1,"$21,099,312"
2502,Lawrence Bassoff,"$21,058,033",1,"$21,058,033"
2503,Christopher Zalla,"$21,042,981",2,"$10,521,491"
2504,Larry Sher,"$21,038,441",1,"$21,038,441"
2505,Hyo-jin Kang,"$20,995,698",2,"$10,497,849"
2506,Cris D'Amato,"$20,978,901",7,"$2,996,986"
2507,Yulin Liu,"$20,956,697",5,"$4,191,339"
2508,Harald Siepermann,"$20,930,000",1,"$20,930,000"
2509,Joe Chappelle,"$20,914,733",3,"$6,971,578"
2510,Lee Seok-Geun,"$20,901,029",1,"$20,901,029"
2511,Anthony Silverston,"$20,898,221",1,"$20,898,221"
2512,Paul Flaherty,"$20,897,132",3,"$6,965,711"
2513,Tom George,"$20,851,675",1,"$20,851,675"
2514,Davis Guggenheim,"$20,847,529",4,"$5,211,882"
2515,Nick Hamm,"$20,842,665",6,"$3,473,778"
2516,Vic Armstrong,"$20,769,209",2,"$10,384,605"
2517,Director X,"$20,739,323",3,"$6,913,108"
2518,Louis-Julien Petit,"$20,732,676",3,"$6,910,892"
2519,Jeff Schaffer,"$20,718,223",1,"$20,718,223"
2520,Lisa Azuelos,"$20,717,168",4,"$5,179,292"
2521,Christine Jeffs,"$20,686,991",3,"$6,895,664"
2522,Elliot Silverstein,"$20,666,667",2,"$10,333,334"
2523,Istvan Szabo,"$20,661,656",7,"$2,951,665"
2524,Yuusuke Hirota,"$20,643,297",1,"$20,643,297"
2525,Charles Haid,"$20,623,071",3,"$6,874,357"
2526,Elmo Nuganen,"$20,615,138",1,"$20,615,138"
2527,Li Chen,"$20,580,000",2,"$10,290,000"
2528,James Komack,"$20,518,000",1,"$20,518,000"
2529,Aaron Paul,"$20,494,316",3,"$6,831,439"
2530,Bud Townsend,"$20,418,789",1,"$20,418,789"
2531,Soo-Kyung Kwon,"$20,392,339",1,"$20,392,339"
2532,Jamie Blanks,"$20,384,136",2,"$10,192,068"
2533,Jung Bum-Shik,"$20,345,580",1,"$20,345,580"
2534,Danila Kozlovsky,"$20,330,979",2,"$10,165,490"
2535,Blair Simmons,"$20,290,215",3,"$6,763,405"
2536,David Douglas,"$20,287,704",2,"$10,143,852"
2537,Kenji Kodama,"$20,280,955",3,"$6,760,318"
2538,Michael Karbeinikoff,"$20,246,790",1,"$20,246,790"
2539,Katt Shea Ruben,"$20,214,597",4,"$5,053,649"
2540,Trivikram Srinivas,"$20,211,557",6,"$3,368,593"
2541,Vilgot Sjöman,"$20,200,000",1,"$20,200,000"
2542,Sanjay Gupta,"$20,175,154",4,"$5,043,789"
2543,Patrice Leconte,"$20,164,206",6,"$3,360,701"
2544,Mika Ninagawa,"$20,125,208",2,"$10,062,604"
2545,Qi Zhang (张琦),"$20,074,087",2,"$10,037,044"
2546,John Erman,"$20,062,347",2,"$10,031,174"
2547,Lu Ke,"$20,003,920",1,"$20,003,920"
2548,John Berry,"$20,000,000",2,"$10,000,000"
2549,Mikkel Norgaard,"$19,944,461",4,"$4,986,115"
2550,Javier Ruiz Caldera,"$19,934,835",5,"$3,986,967"
2551,Julia Rezende,"$19,930,115",5,"$3,986,023"
2552,Brett Morgen,"$19,928,990",4,"$4,982,248"
2553,DJ Pooh,"$19,918,431",2,"$9,959,216"
2554,Bart Freundlich,"$19,899,832",3,"$6,633,277"
2555,Darina Shmidt,"$19,879,056",3,"$6,626,352"
2556,Jack Bender,"$19,850,380",1,"$19,850,380"
2557,Isao Takahata,"$19,831,472",7,"$2,833,067"
2558,Roschdy Zem,"$19,828,415",4,"$4,957,104"
2559,Jason Bateman,"$19,808,412",4,"$4,952,103"
2560,Sunao Katabuchi,"$19,794,935",1,"$19,794,935"
2561,Mauricio Eca,"$19,775,492",5,"$3,955,098"
2562,Richard Rush,"$19,750,470",1,"$19,750,470"
2563,Roger Young,"$19,742,403",5,"$3,948,481"
2564,Steve Carver,"$19,729,309",2,"$9,864,655"
2565,Paris Barclay,"$19,674,813",2,"$9,837,407"
2566,Andrew Strimaitis,"$19,668,014",1,"$19,668,014"
2567,Michael R. Roskam,"$19,656,119",3,"$6,552,040"
2568,Steven C. Miller,"$19,648,314",11,"$1,786,210"
2569,Feng Gao (高峰),"$19,620,239",8,"$2,452,530"
2570,Gerald Potterton,"$19,571,091",1,"$19,571,091"
2571,Rowan Joffe,"$19,563,579",1,"$19,563,579"
2572,Fausto Brizzi,"$19,553,928",8,"$2,444,241"
2573,Joseph Barbera,"$19,543,985",2,"$9,771,993"
2574,William Hanna,"$19,543,985",2,"$9,771,993"
2575,Rodrigo Sorogoyen,"$19,539,862",5,"$3,907,972"
2576,Marcus Dunstan,"$19,528,594",4,"$4,882,149"
2577,Jaco Van Dormael,"$19,522,110",3,"$6,507,370"
2578,Nick Gomez,"$19,520,583",3,"$6,506,861"
2579,Murat Şeker,"$19,515,721",6,"$3,252,620"
2580,Stanley Tucci,"$19,505,782",5,"$3,901,156"
2581,James D. Stern,"$19,482,436",4,"$4,870,609"
2582,Cho Kyu-Jang,"$19,469,123",1,"$19,469,123"
2583,David Bruckner,"$19,442,201",6,"$3,240,367"
2584,George Jackson,"$19,438,638",1,"$19,438,638"
2585,Maurice Joyce,"$19,421,271",1,"$19,421,271"
2586,Nicolas Lopez,"$19,418,662",4,"$4,854,666"
2587,Wang Wei,"$19,399,047",4,"$4,849,762"
2588,Dae-min Park,"$19,310,886",3,"$6,436,962"
2589,Won Shin-yun,"$19,282,535",1,"$19,282,535"
2590,Don Kempf,"$19,276,267",1,"$19,276,267"
2591,Mort Nathan,"$19,195,063",2,"$9,597,532"
2592,Eric Meza,"$19,194,572",1,"$19,194,572"
2593,Charles Dance,"$19,168,295",1,"$19,168,295"
2594,Buzz Kulik,"$19,165,263",6,"$3,194,211"
2595,Carlo Verdone,"$19,123,888",3,"$6,374,629"
2596,Chu Yen-Ping,"$19,110,296",1,"$19,110,296"
2597,David Nutter,"$19,014,238",1,"$19,014,238"
2598,Sven Unterwaldt Jr,"$19,006,562",5,"$3,801,312"
2599,Robert Longo,"$19,006,201",1,"$19,006,201"
2600,Chen Hongyi,"$19,005,956",1,"$19,005,956"
2601,Richard Quine,"$19,000,126",5,"$3,800,025"
2602,Alexs Stadermann,"$18,985,015",3,"$6,328,338"
2603,Michael Goldenberg,"$18,972,237",1,"$18,972,237"
2604,Doug Atchison,"$18,959,424",1,"$18,959,424"
2605,Oleg Pogodin,"$18,959,116",1,"$18,959,116"
2606,Bjorne Runge,"$18,918,425",4,"$4,729,606"
2607,Shimako Sato,"$18,913,492",1,"$18,913,492"
2608,Michael Polish,"$18,909,295",12,"$1,575,775"
2609,Drew Barrymore,"$18,889,972",1,"$18,889,972"
2610,Carl Schultz,"$18,875,011",2,"$9,437,506"
2611,Ladj Ly,"$18,849,747",3,"$6,283,249"
2612,Gregory Dark,"$18,828,036",1,"$18,828,036"
2613,Richard Talmadge,"$18,820,000",1,"$18,820,000"
2614,Richard Compton,"$18,800,000",1,"$18,800,000"
2615,Christopher Jenkins,"$18,783,530",2,"$9,391,765"
2616,Weidong Yuan,"$18,764,048",1,"$18,764,048"
2617,Jack Sholder,"$18,763,397",3,"$6,254,466"
2618,Kwang-Hyun Park,"$18,755,496",1,"$18,755,496"
2619,Sung-soo Kim,"$18,736,628",1,"$18,736,628"
2620,Shûkô Murase,"$18,736,052",2,"$9,368,026"
2621,Demian Lichtenstein,"$18,708,848",1,"$18,708,848"
2622,Kim Suk-Yoon,"$18,708,399",1,"$18,708,399"
2623,Heitor Dhalia,"$18,692,443",2,"$9,346,222"
2624,Zhangke Jia,"$18,682,803",6,"$3,113,801"
2625,Rob McKittrick,"$18,673,274",1,"$18,673,274"
2626,Mary Agnes Donoghue,"$18,660,527",2,"$9,330,264"
2627,Lang Elliott,"$18,647,032",2,"$9,323,516"
2628,Byun Sung-Hyun,"$18,646,179",2,"$9,323,090"
2629,Lee Jang-Hoon,"$18,634,127",1,"$18,634,127"
2630,Haifaa Al-Mansour,"$18,594,123",4,"$4,648,531"
2631,Sophia Takal,"$18,542,227",4,"$4,635,557"
2632,Alankrita Shrivastava,"$18,520,527",2,"$9,260,264"
2633,Hy Averback,"$18,519,133",3,"$6,173,044"
2634,Xiao Yang,"$18,485,628",1,"$18,485,628"
2635,Alain Chabat,"$18,481,089",2,"$9,240,545"
2636,Derek Drymon,"$18,480,000",1,"$18,480,000"
2637,Jennifer Kluska,"$18,480,000",2,"$9,240,000"
2638,Tim Pope,"$18,478,228",2,"$9,239,114"
2639,Sherry Hormann,"$18,416,070",2,"$9,208,035"
2640,Longman Leung,"$18,415,299",1,"$18,415,299"
2641,John Pogue,"$18,413,804",5,"$3,682,761"
2642,David Alaux,"$18,403,652",2,"$9,201,826"
2643,Remo D'Souza,"$18,376,824",5,"$3,675,365"
2644,Franc Roddam,"$18,364,176",4,"$4,591,044"
2645,Yukun Xin,"$18,351,825",3,"$6,117,275"
2646,Denis Chernov,"$18,339,967",5,"$3,667,993"
2647,Boots Riley,"$18,285,560",1,"$18,285,560"
2648,Bedran Guzel,"$18,277,301",6,"$3,046,217"
2649,Celine Sciamma,"$18,270,074",4,"$4,567,519"
2650,Heywood Gould,"$18,248,623",2,"$9,124,312"
2651,Gabriel Julien-Laferrière,"$18,224,899",2,"$9,112,450"
2652,Fred Savage,"$18,209,872",1,"$18,209,872"
2653,Miguel Sapochnik,"$18,195,238",2,"$9,097,619"
2654,Don Coscarelli,"$18,175,928",6,"$3,029,321"
2655,Jorma Taccone,"$18,167,015",2,"$9,083,508"
2656,Tetsu Maeda,"$18,152,004",5,"$3,630,401"
2657,Karan Malhotra,"$18,106,296",2,"$9,053,148"
2658,Geoff Burrowes,"$18,096,355",2,"$9,048,178"
2659,Alessandro Genovesi,"$18,093,407",6,"$3,015,568"
2660,Bob Hathcock,"$18,075,331",2,"$9,037,666"
2661,Dae-joong Nam,"$18,074,438",2,"$9,037,219"
2662,Marek Kanievska,"$18,055,323",2,"$9,027,662"
2663,Richard Pryor,"$18,034,150",1,"$18,034,150"
2664,Gabriele Salvatores,"$18,033,672",8,"$2,254,209"
2665,Karoline Herfurth,"$18,013,251",4,"$4,503,313"
2666,Donald Wrye,"$18,000,000",1,"$18,000,000"
2667,Arne Mattsson,"$18,000,000",1,"$18,000,000"
2668,Sönke Wortmann,"$17,978,763",5,"$3,595,753"
2669,Cedric Klapisch,"$17,966,285",7,"$2,566,612"
2670,Timo Vuorensolam,"$17,933,103",5,"$3,586,621"
2671,Rakeysh Omprakash Mehra,"$17,917,762",3,"$5,972,587"
2672,Zara Hayes,"$17,901,314",1,"$17,901,314"
2673,Li Qingfang,"$17,880,000",1,"$17,880,000"
2674,Alexander Charlot,"$17,850,115",1,"$17,850,115"
2675,Rob Hardy,"$17,821,945",3,"$5,940,648"
2676,Allan Arkush,"$17,798,302",4,"$4,449,576"
2677,Alejandro Montalvo,"$17,769,299",1,"$17,769,299"
2678,Xixi Gao,"$17,759,871",2,"$8,879,936"
2679,Dani de la Orden,"$17,747,650",10,"$1,774,765"
2680,Holly Goldberg Sloan,"$17,736,619",1,"$17,736,619"
2681,Wing-cheong Law,"$17,732,735",4,"$4,433,184"
2682,Daniel Calparsoro,"$17,731,696",7,"$2,533,099"
2683,Alex Wong,"$17,697,587",1,"$17,697,587"
2684,Laura Terruso,"$17,657,217",3,"$5,885,739"
2685,Takashi Shimizu,"$17,634,604",8,"$2,204,326"
2686,Jung-Hoon Kim,"$17,624,124",1,"$17,624,124"
2687,Ram Madvani,"$17,538,874",2,"$8,769,437"
2688,Bud Smith,"$17,500,399",1,"$17,500,399"
2689,Hakan Algul,"$17,498,178",5,"$3,499,636"
2690,Abhishek Kapoor,"$17,487,378",4,"$4,371,845"
2691,Wei-hao Cheng,"$17,465,560",3,"$5,821,853"
2692,Ozan Aciktan,"$17,414,934",4,"$4,353,734"
2693,Alan Mak,"$17,404,331",4,"$4,351,083"
2694,Cheryl Dunye,"$17,364,947",2,"$8,682,474"
2695,Neri Parenti,"$17,358,010",6,"$2,893,002"
2696,Cheech Marin,"$17,355,263",1,"$17,355,263"
2697,Michael O. Sajbel,"$17,353,402",5,"$3,470,680"
2698,Lance Rivera,"$17,352,893",2,"$8,676,447"
2699,Gary Goddard,"$17,336,686",1,"$17,336,686"
2700,Maria Ripoll,"$17,323,462",8,"$2,165,433"
2701,Yang Lei,"$17,283,136",1,"$17,283,136"
2702,Jingwu Ning,"$17,270,349",4,"$4,317,587"
2703,Melvin Frank,"$17,267,413",6,"$2,877,902"
2704,Rob Sitch,"$17,266,831",3,"$5,755,610"
2705,He Nian,"$17,241,380",1,"$17,241,380"
2706,Dan Fogelman,"$17,232,299",2,"$8,616,150"
2707,John D. Hancock,"$17,230,331",4,"$4,307,583"
2708,Stephen Elliott,"$17,227,542",2,"$8,613,771"
2709,Michael Chapman,"$17,200,000",2,"$8,600,000"
2710,Nate Parker,"$17,173,343",3,"$5,724,448"
2711,Wladyslaw Pasikowski,"$17,154,827",4,"$4,288,707"
2712,Ruijun Li,"$17,134,158",2,"$8,567,079"
2713,Brian Klugman,"$17,100,221",2,"$8,550,111"
2714,Roger Corman,"$17,075,070",12,"$1,422,923"
2715,Danyang Wang,"$17,060,000",1,"$17,060,000"
2716,Valentino Picone,"$17,028,644",1,"$17,028,644"
2717,Benson Lee,"$17,020,688",4,"$4,255,172"
2718,Hiroyuki Yamashita,"$17,014,551",1,"$17,014,551"
2719,E. Elias Merhige,"$17,002,617",2,"$8,501,309"
2720,Christopher Reeve,"$17,000,437",2,"$8,500,219"
2721,Colin Brady,"$17,000,437",1,"$17,000,437"
2722,John Cardos,"$17,000,000",2,"$8,500,000"
2723,Peter Hastings,"$16,988,996",2,"$8,494,498"
2724,Gillies MacKinnon,"$16,986,502",7,"$2,426,643"
2725,Julia von Heinz,"$16,972,306",3,"$5,657,435"
2726,Yuelun Wang,"$16,960,000",1,"$16,960,000"
2727,Teng Huatao,"$16,923,672",1,"$16,923,672"
2728,Keith Thomas,"$16,898,903",2,"$8,449,452"
2729,Francine McDougall,"$16,880,799",1,"$16,880,799"
2730,Won-Sub Choi,"$16,821,116",3,"$5,607,039"
2731,Brian Koppelman,"$16,780,248",2,"$8,390,124"
2732,Michael Cristofer,"$16,766,618",2,"$8,383,309"
2733,Mark Christpher,"$16,757,163",1,"$16,757,163"
2734,Tommy Lee Wallace,"$16,750,289",5,"$3,350,058"
2735,Ryûsuke Hamaguchi,"$16,686,252",8,"$2,085,782"
2736,Massimo Venier,"$16,680,371",3,"$5,560,124"
2737,Tim Blake Nelson,"$16,672,293",5,"$3,334,459"
2738,James Glickenhaus,"$16,647,588",3,"$5,549,196"
2739,Shigeyasu Yamauchi,"$16,628,751",1,"$16,628,751"
2740,Paul Abascal,"$16,612,072",1,"$16,612,072"
2741,Laura Lau,"$16,610,760",1,"$16,610,760"
2742,Madhur Bhandarkar,"$16,606,196",2,"$8,303,098"
2743,Harry Winer,"$16,604,726",2,"$8,302,363"
2744,Stan Lathan,"$16,595,791",4,"$4,148,948"
2745,Lamont Johnson,"$16,593,944",4,"$4,148,486"
2746,Kuo Liu,"$16,558,135",1,"$16,558,135"
2747,Oh-Kwang Kwon,"$16,556,995",2,"$8,278,498"
2748,Duncan Tucker,"$16,553,163",1,"$16,553,163"
2749,Onur Bilgetay,"$16,538,539",4,"$4,134,635"
2750,Gu Changwei,"$16,514,588",2,"$8,257,294"
2751,Deepa Mehta,"$16,488,892",8,"$2,061,112"
2752,Mrigdeep Singh Lamba,"$16,485,016",3,"$5,495,005"
2753,Stephen Susco,"$16,434,588",1,"$16,434,588"
2754,Cao Feng,"$16,432,442",2,"$8,216,221"
2755,Anthony Hickox,"$16,428,216",5,"$3,285,643"
2756,James Lapine,"$16,425,760",5,"$3,285,152"
2757,Craig McCracken,"$16,425,701",2,"$8,212,851"
2758,Christian Marquand,"$16,408,286",1,"$16,408,286"
2759,Lokesh Kanagaraj,"$16,402,295",4,"$4,100,574"
2760,Richard Lang,"$16,400,000",2,"$8,200,000"
2761,Alongsun,"$16,380,000",1,"$16,380,000"
2762,Bethany Ashton Wolf,"$16,376,066",1,"$16,376,066"
2763,Lee Sternthal,"$16,369,708",1,"$16,369,708"
2764,John Harrison,"$16,324,573",1,"$16,324,573"
2765,Phil Karlson,"$16,318,124",6,"$2,719,687"
2766,Dong Yachun,"$16,310,000",1,"$16,310,000"
2767,Lino Disalvo,"$16,288,031",1,"$16,288,031"
2768,Isamu Imakake,"$16,287,188",3,"$5,429,063"
2769,Yilmaz Erdogan,"$16,244,880",4,"$4,061,220"
2770,Eric Bross,"$16,222,303",4,"$4,055,576"
2771,Denise Di Novi,"$16,221,211",1,"$16,221,211"
2772,Zizhao Wang (王子昭),"$16,201,808",1,"$16,201,808"
2773,Busby Berkeley,"$16,200,000",7,"$2,314,286"
2774,Jingfu Huang (黄精甫),"$16,200,000",1,"$16,200,000"
2775,Tomm Moore,"$16,195,847",3,"$5,398,616"
2776,Abhishek Varman,"$16,170,605",2,"$8,085,303"
2777,Art Linson,"$16,159,377",2,"$8,079,689"
2778,Félix Enríquez Alcalá,"$16,148,906",2,"$8,074,453"
2779,Luke Cresswell,"$16,145,276",3,"$5,381,759"
2780,Tamara Jenkins,"$16,144,796",3,"$5,381,599"
2781,Luke Dick,"$16,110,694",1,"$16,110,694"
2782,Casey Pinkston,"$16,110,694",1,"$16,110,694"
2783,Thomas J. Wright,"$16,093,651",1,"$16,093,651"
2784,Gregory Widen,"$16,091,660",1,"$16,091,660"
2785,Steve Gomer,"$16,075,094",2,"$8,037,547"
2786,Maria Schrader,"$16,060,613",4,"$4,015,153"
2787,Damien Leone,"$16,043,226",4,"$4,010,807"
2788,Giovanni Veronesi,"$16,028,711",5,"$3,205,742"
2789,Tom Gries,"$16,000,000",5,"$3,200,000"
2790,Sam Wanamaker,"$16,000,000",2,"$8,000,000"
2791,Daniel Mann,"$16,000,000",2,"$8,000,000"
2792,Lee Khan,"$15,993,710",1,"$15,993,710"
2793,Zhao Hantang,"$15,988,889",1,"$15,988,889"
2794,Carl Gottlieb,"$15,965,000",1,"$15,965,000"
2795,Britt Allcroft,"$15,911,332",1,"$15,911,332"
2796,Wolfgang Groos,"$15,890,704",7,"$2,270,101"
2797,Park Hee-Kon,"$15,856,608",1,"$15,856,608"
2798,Domee Shi,"$15,802,235",2,"$7,901,118"
2799,John Maybury,"$15,796,001",2,"$7,898,001"
2800,Andrea Berloff,"$15,779,261",1,"$15,779,261"
2801,Chizuru Miyawaki,"$15,775,367",1,"$15,775,367"
2802,Jack Fisk,"$15,743,287",2,"$7,871,644"
2803,Shigeaki Kubo,"$15,741,508",3,"$5,247,169"
2804,Robert Kurtzman,"$15,719,109",1,"$15,719,109"
2805,Takumi Doyama,"$15,689,127",1,"$15,689,127"
2806,Leonardo Pieraccioni,"$15,682,172",4,"$3,920,543"
2807,Trent Cooper,"$15,680,099",2,"$7,840,050"
2808,Tanya Wexler,"$15,646,478",4,"$3,911,620"
2809,Victor Nunez,"$15,632,961",2,"$7,816,481"
2810,Nicolas Roeg,"$15,622,720",7,"$2,231,817"
2811,Tae Gon Kim,"$15,582,034",2,"$7,791,017"
2812,Kevin Johnson,"$15,568,692",1,"$15,568,692"
2813,Newt Arnold,"$15,557,818",2,"$7,778,909"
2814,Eleanor Coppola,"$15,555,781",3,"$5,185,260"
2815,Gustavo Loza,"$15,555,596",2,"$7,777,798"
2816,Michael Rymer,"$15,553,929",2,"$7,776,965"
2817,Andrey Zvyagintsev,"$15,537,504",5,"$3,107,501"
2818,Christian Petzold,"$15,536,550",5,"$3,107,310"
2819,Edouard Bergeon,"$15,528,468",2,"$7,764,234"
2820,Terence Davies,"$15,524,786",7,"$2,217,827"
2821,Adele Lim,"$15,518,636",1,"$15,518,636"
2822,Campbell Scott,"$15,505,377",3,"$5,168,459"
2823,Lee Isaac Chung,"$15,474,659",4,"$3,868,665"
2824,James Orr,"$15,457,819",2,"$7,728,910"
2825,Lisa Joy,"$15,449,322",1,"$15,449,322"
2826,Jin-pyo Park,"$15,443,792",3,"$5,147,931"
2827,Allan Moyle,"$15,437,059",3,"$5,145,686"
2828,Koji Shiraishi,"$15,431,559",5,"$3,086,312"
2829,Scott Silver,"$15,415,361",1,"$15,415,361"
2830,Hisashi Kimura,"$15,400,756",4,"$3,850,189"
2831,Yu Shen,"$15,384,408",2,"$7,692,204"
2832,Kexin Liu,"$15,378,702",3,"$5,126,234"
2833,Morgan Bertacca,"$15,377,544",1,"$15,377,544"
2834,Sunny Chan,"$15,363,527",2,"$7,681,764"
2835,Julie Cohen,"$15,351,560",5,"$3,070,312"
2836,Michael Katleman,"$15,337,855",1,"$15,337,855"
2837,Jafar Panahi,"$15,333,398",8,"$1,916,675"
2838,Mickey Liddell,"$15,318,257",1,"$15,318,257"
2839,Alex Zamm,"$15,316,635",5,"$3,063,327"
2840,Woon-hak Baek,"$15,315,552",1,"$15,315,552"
2841,Neal Brennan,"$15,297,318",1,"$15,297,318"
2842,Pedro Pablo Ibarra,"$15,287,207",2,"$7,643,604"
2843,Bill Murray,"$15,260,154",1,"$15,260,154"
2844,Bill Pohlad,"$15,253,072",2,"$7,626,536"
2845,Israel Horovitz,"$15,220,308",1,"$15,220,308"
2846,Seong yoon Oh,"$15,208,834",3,"$5,069,611"
2847,Jong-Suk Lee,"$15,206,778",1,"$15,206,778"
2848,Buck Henry,"$15,198,912",1,"$15,198,912"
2849,Vladen Barbe,"$15,193,977",1,"$15,193,977"
2850,Hideaki Takizawa,"$15,179,804",1,"$15,179,804"
2851,Kazuya Kamihoriuchi,"$15,177,397",3,"$5,059,132"
2852,Eran Kolirin,"$15,174,447",3,"$5,058,149"
2853,Ken Wiederhorn,"$15,163,620",4,"$3,790,905"
2854,Daniel Auteuil,"$15,135,344",5,"$3,027,069"
2855,Vincent Kok,"$15,101,570",5,"$3,020,314"
2856,Jeremy Zag,"$15,079,965",2,"$7,539,983"
2857,Betsy West,"$15,074,665",4,"$3,768,666"
2858,Daniel Petrie Jr,"$15,073,942",2,"$7,536,971"
2859,Dominique Farrugia,"$15,073,567",2,"$7,536,784"
2860,Tibor Takacs,"$15,046,447",9,"$1,671,827"
2861,Ramon Mendendez,"$15,039,744",2,"$7,519,872"
2862,Francois Girard,"$15,036,684",5,"$3,007,337"
2863,Gregory Levasseur,"$15,031,294",1,"$15,031,294"
2864,Robert J. Rosenthal,"$15,026,217",1,"$15,026,217"
2865,Shin Yamaguchi,"$15,012,353",1,"$15,012,353"
2866,Anthony Asquith,"$15,005,300",3,"$5,001,767"
2867,Gao Qunshu,"$15,002,495",2,"$7,501,248"
2868,Rohan Sippy,"$15,001,417",2,"$7,500,709"
2869,Jalmari Helander,"$15,001,330",3,"$5,000,443"
2870,Halina Reijn,"$14,976,652",2,"$7,488,326"
2871,Mark Duplass,"$14,976,277",5,"$2,995,255"
2872,Jay Duplass,"$14,976,277",4,"$3,744,069"
2873,Leslye Headland,"$14,951,022",3,"$4,983,674"
2874,Wei Liu,"$14,932,035",2,"$7,466,018"
2875,Jessy Terrero,"$14,921,106",2,"$7,460,553"
2876,Tai Lau Wing,"$14,917,516",1,"$14,917,516"
2877,Sze Pak-Lam,"$14,917,516",1,"$14,917,516"
2878,Kwan Lai Siu,"$14,917,516",1,"$14,917,516"
2879,Lu Zhengyu,"$14,897,163",1,"$14,897,163"
2880,Luc Dardenne,"$14,889,298",6,"$2,481,550"
2881,Jean-Pierre Dardenne,"$14,889,298",6,"$2,481,550"
2882,James Kent,"$14,889,084",2,"$7,444,542"
2883,Ralph Fiennes,"$14,887,726",4,"$3,721,932"
2884,Beto Gomez,"$14,875,491",4,"$3,718,873"
2885,Ozer Feyzioglu,"$14,856,541",2,"$7,428,271"
2886,Wallace Wolodarsky,"$14,848,533",3,"$4,949,511"
2887,Piers Haggard,"$14,815,234",2,"$7,407,617"
2888,James Dearden,"$14,806,560",2,"$7,403,280"
2889,Gong Feng,"$14,798,770",1,"$14,798,770"
2890,Emmett Malloy,"$14,797,997",3,"$4,932,666"
2891,Brendan Malloy,"$14,797,997",2,"$7,398,999"
